fixed_archive_path,uncompressed_bytes,sha256
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/new_3d_idea_assembled.stp,3927874,661859479090528ac477b1cbc5dc0c698b51eca742ab1bcc5c5c04aaf3676f46
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/new_3d_idea_disassembled.stp,3927818,abc4b8c270146e7c2ce55aac6c081ea8338533d0dcb2879dce4cb61bba92b6a9
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/cad/old_1d_sensor.stp,4523219,d4923952656ae5b94d73395ba6437d2cca4ebc7a1289e618dc8b78a8e4decff0
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/conceptA_starter_render.png,26910,e9c44f9f038e0fe107b7f39fbedf828a06ff81acf5eeabd9764e0ea113a0d620
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/envelope_reference.png,116084,61ec34d2d81756d8ffd802a5fe99e6a7e7135929443860301a4a84033bbf241b
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/hsx_2026_v2.net,72047,cc7b5f9467bfb9c0714d94c7a288738dded324a4a97f0c81382a2879c409e66c
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/hsx_2026_v2_bom.csv,612,4bfa50998948d8e5ddf91f43093b091cddf479433bdb57320d77f6a7a055d055
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/hsx_readout_bringup_and_calibration_plan.md,27919,7d833c51e7f0f0534e4127a17b17aeaade6e16e5a656cc04889d9afdb5ebd14a
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/rsi_experiment_and_publication_plan.md,18591,00d89b5977bd64f1a3ba709c528b4d72e9b4e2806d2e2d69d9e403c4bdcb9108
P/01/05_HSX_ChatGPT_Windows_App/inputs/reference/user_2026-07-12_LCC_routing_annotated.png,311627,3a6fc4f806427c2d66a97eb8a4cb85aa3f542e48276a4ab859ba5fe38c0a4db0
P/01/05_HSX_ChatGPT_Windows_App/logs/FINAL_VALIDATION.md,2695,90bcedc4cae4eab01f7a44e8b2f7be28c8804691df0b4c19e4fc67a9409ce64e
P/01/05_HSX_ChatGPT_Windows_App/logs/qa/50_final_corrected_package.png,124732,302d7bd11f7240e06e5330702b2d850f58e4c97e17a896014aef2aa33dd1349a
P/01/05_HSX_ChatGPT_Windows_App/logs/qa/50_final_isolated_readout.png,111969,59f688f2317d3d9d699663600f2d4ca1473370550ec8b2abd423bc8d3e0729be
P/01/05_HSX_ChatGPT_Windows_App/logs/qa/50_final_lcc_and_pin_map.png,101292,c70f61ae12927686d351d80f3f65b925094fdfccc580e4ca7ca16b4835975bae
P/01/05_HSX_ChatGPT_Windows_App/outputs/00_INVENTORY_AND_GAP_MAP.md,20503,61fd14c9f49895def1aad84ac4c14cc960e1e314b36b64191bc11d4dbeeae1b0
P/01/05_HSX_ChatGPT_Windows_App/outputs/05_EVIDENCE_AND_CLAIM_MATRIX.md,34209,5130e3828faf816fc6a48d8b604c5a23940e9eb14c200b2ef393e4b23623e6df
P/01/05_HSX_ChatGPT_Windows_App/outputs/10_BOND_AND_JOIN_QUALIFICATION.csv,15559,6ccbc8a46051edacfb5255d54f4fd3ed3c5e014df83dfa87a601d1be465b862b
P/01/05_HSX_ChatGPT_Windows_App/outputs/10_LCC_WIREBOND_AND_EXTERNAL_JOIN.md,26398,ae105749450022260f47bd7ef64ccd86cbbddcf36deab08c9a40f44a2d7bc95a
P/01/05_HSX_ChatGPT_Windows_App/outputs/20_PIN_AND_CABLE_MAP.csv,12301,3b6bc8633ad30374a2d89b84eaa1bbe448aa19e9781f68e72224223714922a7a
P/01/05_HSX_ChatGPT_Windows_App/outputs/20_THREE_BOARD_READOUT_ARCHITECTURE.md,27272,0f7a5cad72a5c2ee2fd3adba0792c83bfb89b4db4ea649efc30f4a39e8f8e055
P/01/05_HSX_ChatGPT_Windows_App/outputs/30D_COST_DOWN_FLAT_PACKAGE_250C_UHV.md,23975,6a42e5af27438ae7ce31617f28f82445cf71a844ad627b5a7aa2eef3371e3dbb
P/01/05_HSX_ChatGPT_Windows_App/outputs/30D_COST_DOWN_RFQ_BASIS_1_3_10.csv,4337,6538a1b92b46d831e04e07b83854f8b6a15a01d0618fda1e416d2f04272e1547
P/01/05_HSX_ChatGPT_Windows_App/outputs/30D_DIMENSION_AND_COLLISION_LEDGER.csv,10081,4867c791e36de3a13dec3dc22aaf70cd272b8b6b9bd0c9f9f177935d504268ad
P/01/05_HSX_ChatGPT_Windows_App/outputs/30D_FASTENER_AND_THREAD_SCHEDULE.csv,4309,21fb09ea39aaa8c7cb7f52f7366cd8f161ab34b14fbfff19ec60bf38bddf827d
P/01/05_HSX_ChatGPT_Windows_App/outputs/30_DIMENSION_AND_COLLISION_LEDGER.csv,12241,dc51b70f5c337705a02ecc0571bf3e96ba1b6c2afcb40fc4998afd9839572377
P/01/05_HSX_ChatGPT_Windows_App/outputs/30_FASTENER_AND_THREAD_SCHEDULE.csv,9121,fedc8752672923e9e42e58602c5542d9f77d6387582636c09f553e91c4ae184b
P/01/05_HSX_ChatGPT_Windows_App/outputs/30_REUSABLE_3D_PACKAGE_250C_UHV.md,35750,0ecaf44e59de7471177385a14b66c99e723de0fbdd09b2c0c76912f465bd3ee9
P/01/05_HSX_ChatGPT_Windows_App/outputs/40D_COST_DOWN_INDEPENDENT_RED_TEAM.md,18438,d467e90a1b2e212640c30baf3c49e487b51f16150677bf74b0c007b227153c10
P/01/05_HSX_ChatGPT_Windows_App/outputs/40D_COST_DOWN_REQUIREMENTS_TRACE.csv,8026,3456801067212eba3f9ff7ca8f9d44eed9be6af831044a7e235371cde54466d9
P/01/05_HSX_ChatGPT_Windows_App/outputs/40_INDEPENDENT_RED_TEAM.md,27875,47e19ff7eb81d6da41f9322a7a09ea9697a7925a7423cdd4c2b6dd6cfb51bd28
P/01/05_HSX_ChatGPT_Windows_App/outputs/40_REQUIREMENTS_TRACE.csv,20950,f0f115c8c9b12a0f233c9ba9450838424fd441674710eea0206520d45f8ca69d
P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_AMBIENT_DOMAIN_MAP.csv,2819,656695e2982e91258ce07d31763b8db36835f1944471d727f55e7b4390bee418
P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_COST_BASIS_1_3_10.csv,4486,8e909e9819783d7e1845e1942a3e899b5481dcdb68e79e169235ca90e0ff0e63
P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_DIMENSION_AND_RELEASE_LEDGER.csv,8302,6ff8ff011725b1f0f653d14910828223f92ce82957f1b4b300f7c615b0c368a9
P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_FASTENER_AND_THREAD_SCHEDULE.csv,3626,5cae565bbfe88f9878ab707d896a79c0917c6ae0b972f5adffbf72b722aed6ae
P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_INTERFACE_MAP.csv,6021,c620548868e43eaa65435e1d39684e668921050a485af120cb697f3249642ac8
P/01/05_HSX_ChatGPT_Windows_App/outputs/50_FINAL_QUALIFICATION_AND_BUILD_PLAN.csv,6380,08b4b77762b9cc8f9812a3aac5cbccaf3309ffdb80c2556d1828cdb5937f6cc1
P/01/05_HSX_ChatGPT_Windows_App/outputs/FINAL_ACCEPTANCE_CHECKLIST.md,12954,5c48e7b7f4214922ef484219ffb53f927943966387ca8895e815161dc31ca4b1
P/01/05_HSX_ChatGPT_Windows_App/outputs/FINAL_FILE_INDEX.md,11227,6e421d15f170c7ac6d6ca3fd4f0e1f5cf57206821da47e5a764a6cf45cfe717f
P/01/05_HSX_ChatGPT_Windows_App/outputs/FINAL_PATCH_AND_PROVENANCE.md,12262,f1fc5f7815f11b6665a99cae4490f539abe7597b83a7085475b1484d012fe214
P/01/05_HSX_ChatGPT_Windows_App/outputs/FINAL_RECOMMENDATION_250C_UHV.md,28766,170f6887524e30a0b4e918d125616ab017f29942bb7dc75809521822c4b07921
P/01/05_HSX_ChatGPT_Windows_App/outputs/OPEN_GATES.md,21634,35d5af4796295fd7b87fbaf29ebf8df883377f062bee34ba53287f68739c1e39
P/01/05_HSX_ChatGPT_Windows_App/outputs/SOURCE_LEDGER.csv,26270,49433b2c21edfd0206d3ffd64a49fa0c7f5064e7e0f98f19daf1c9ac80c0065b
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30A_triplate_cage_NOT_FOR_FABRICATION.step,1117556,99ab9d52fbd61da94fef8ea620ab311fb655bab1e3af47903a1b924cabb38a80
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30A_triplate_cage_ceramic_NOT_FOR_FABRICATION.stl,2284,6fc33b960ab31a9921709fed3c429e496f764f158ebe6f631ad67479fc87be2e
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30B_monolithic_core_NOT_FOR_FABRICATION.step,1070140,529662da11e8ba0fc92be1901126adbc3f84eedb879d0665a9ac85b5f288b582
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30B_monolithic_core_ceramic_NOT_FOR_FABRICATION.stl,7484,12a00413ab09d15aa7361010e08cbd52e0d7c1009b2e3eeccafbabf515eb083c
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30C_split_cassette_NOT_FOR_FABRICATION.step,945004,09c3356c0809324e23b90546a4e406fd15458f9500b8025be4338f4ac488c4ed
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30C_split_cassette_ceramic_NOT_FOR_FABRICATION.stl,1684,113ed35a840b6f641f2c83f8967a007d19a17f591fbb2e2b0e1d95640489f406
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_BRACKET_NFF.step,312745,b83f19a04ec532be85c89c3bea7be85e17d1ccb1a71dce369c882245ddd8db91
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_CAD_KERNEL_REPORT.txt,1835,af93ecc15616f2ea9272b6df340e730db4f97423a48b4008f7fd69e1118fc4fc
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_GUARD_NFF.stl,7284,c46bca919e34e0f1ed3fd9442948dae4aefab22eba49d0fb57eadf97dd02a7f2
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_KEEP_NFF.step,48301,9158baac216e9f7853767a67601f308e824fbbea27924fc7db257e627af8758c
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_NFF.step,971086,9209a5a130bf408c9afcc76c35df9b2cef2e323e0225fe155722f6abe8e1aff2
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_NFF.stl,690584,f9da2982a4582274f25d1830e2786af8203ff5802c13435db5ed188681a0751d
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_cost_down_flat_package.py,18193,fb12bfdc4e63e7b5c0da1f5fec5acd3f778ae5c919d9274acf3d56e7fca82488
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30D_render_stl.py,2456,d1717dc57629e9bdd97ffc6afba223021d15e8919f9ea11ce60579cf562dbc94
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30_CAD_KERNEL_REPORT.txt,1328,bafa6d1d9bbea29b70180a0f49ab17902222cb9b45b48a083f1f739b951bb8ad
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/30_package_concepts.py,17892,96be190245fc48b4466606ef201fd5f6390d442f6b8f26926b651933e843475d
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50A_CERAMIC_NFF.stl,6684,811c602e20ce9b96eb0b55f71f3cb32adc4aed47b397ef9160363e04bd3721a7
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50A_FINAL_NFF.step,1462425,cf594754fbc614642d6fb4f29d4c69fb8b3f89cc3f5e1117d9711fbbdea74398
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50A_HARNESS_KEEPOUTS_NFF.step,48301,8cc45688096d6d6b3bf8bed9a7b3614ef6edceebb6aa02f9abf6200e1f41e27a
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_BRACKET_NFF.step,397056,ad467c95bfae8e4ed42f39da5765ae35362dd44559e67ae6053c84449850b76d
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_CADDY_NFF.step,241476,813930d553c58f2260566a6da5b73dd2f326d0a3ac899039f5eeadf06fa39623
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_CAD_KERNEL_REPORT.txt,3772,7c63294d079b607e2f7ee6df46f8138c49546dd8fa372a841017b3a51a82eef7
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_COST_DOWN_NFF.step,2188619,8556d80c983e23a16c7f9b6e7ac41f2c61910ee0e3b42dd8f0ddf10116a906b0
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_COST_DOWN_NFF.stl,1641984,04194b358948658a5371eabdabcf15034dc7672039cd0b5417217a8b4ffad55e
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_GUARD_NFF.stl,14884,ba8dce16ace93921f0a4fa8b258c4fedca9eb49a9100ad43e4722c7c529976cf
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_SERVICE_KEEPOUTS_NFF.step,116029,9dc04c5f157202aa134d32880f1ed351802d3fe3e0775966b3bef416be31cc15
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50B_cost_down_corrected_package.py,28779,e7172765aef9b0aa59d8d8191573080732259e0b01bbad0f15263272b0108d23
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50_CAD_KERNEL_REPORT.txt,1245,b77ea9ed8fe33268b539d14fc36569a31751d91ae76c3b78e51c4aefb1bdc26f
P/01/05_HSX_ChatGPT_Windows_App/outputs/cad/50_final_corrected_package.py,17876,62982ff8afa5afc2dd5977c6768e8b22c965763f73e8ba72c145a599b1f4126a
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/10_lcc_recommended_top.svg,7866,b5d26c3129748e1aee61ada46044f4bceac384562dfadfe3a99114fa0696f5b2
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/11_lcc_external_exit.svg,7184,3308543a6b9ea189f01fe406f09cd293f7b7bd812b40de784a332d4dfbd9a528
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/20_end_to_end_block.svg,10251,7c1d276999aa79d21acb7843ed903652e76cc23b761d40b3b2fe99965d0daa2f
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/21_ground_and_shield.svg,9452,1a55430ac719fd4847102ab875496ff6689e50d4588e1bdd878f2bed3689dc72
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30A_contact_detail.svg,3885,7ebf4e086f7eceea88f89450840fddd926ca3e61ec780e6346711a57a7e040b4
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30A_fastener_axes.svg,3955,f166b1eb91dd90010e446e73771587b29477f9c0ac0b0eab85364a9ff37a7e78
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30A_isometric_exploded.svg,3949,2c27252ba01acaaedabed2bf1d879c63782f630010422c8400c03a7f9a01d290
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30A_section.svg,3319,40ac06c935778633b0c1f0ccc4f585621622e310fb6b08b4b1aff55c58349429
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30A_top_envelope.svg,4251,eb01288c7d0a35b5c1e188fb7cfc95619cb4490dfb4b8a073808c02750f736be
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30B_contact_detail.svg,3885,8bd142ef2fe4386449fe00a20b38e44ac2e6d7796f07c4fff573b84e56afea85
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30B_fastener_axes.svg,3955,46a62999624268b93fe5a195c1d201ded3180f521c4b920d0edc9c16d4194698
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30B_isometric_exploded.svg,3734,ba4a1e7bd86196476bc80c725340e4d5abe7f88def5d5142d8d6d6519bf03919
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30B_section.svg,3293,9135f3af840e5c3e6b2e47f0442c2b719abd075e6150c33d50569f7c87cf1697
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30B_top_envelope.svg,4251,e95268bf189b23033b484b6946769a0b8553a260baa7235bdaeeca2f1e493d68
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30C_contact_detail.svg,3702,26d8f6ce1bcd68fde971b5fe03b06db86b63c9908d1cff22c62ab1523188a799
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30C_fastener_axes.svg,3964,1c2c629ea77f3092b3ea1faf85f842622ae905efa7782afb19d87375fccb3857
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30C_isometric_exploded.svg,4157,b2778f68f0782ee08add46a51f718a6b4513fcad23cfd5dee602d194634c99b1
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30C_section.svg,3378,8b198db1de9dd7439a714d987847f50e69c0b429760edf0623f1c2b93e67fd7b
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30C_top_envelope.svg,4301,9ed71f643fd337c8c5e04fb383eef0c1047bb5c36161b89eeb60503293759c0c
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30D_cad_visual_QA.png,358406,aa35ae0ef2bd2cf4c1f3c4a526ba99cca196e04c72716d1a6519d56d58a38b4b
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30D_cost_down_concepts.png,214178,e1e21b7c76d8a7bcb8eab64298e430f4172586e5b64812b36614c33899051079
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30D_cost_down_concepts.svg,101239,7253b239978b6bf1a2de0828adae547c397cafb78d3171bbf24659a689753333
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30D_cost_down_selected.png,235129,b6e3f2299de26005dde8cbb238ad9ef735e0600e25070265ec5da5c147797c09
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30D_cost_down_selected.svg,135923,8b1cd8a5435414f7d24666aed92528543bee616733b081c3f6ed5c5e929e9588
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30D_make_cost_down_drawings.py,9967,365b08b512965b3a430a206003a91a187599e07cb685ff61d3ecd6fed4bd72ca
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/30_make_package_svgs.py,21963,bdcb5295be7a3e676e5520e56e971eafd4ad92933a3e28206f6100e41dfe9d5e
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/50_final_corrected_package.svg,8591,ae254f3648003068da0910e5ebbb039b7b1e92e8c1707730fea2b139e50355b9
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/50_final_isolated_readout.svg,8492,ae1d8e12668b08d34cf083777e9e73ac6de8d7e909098ca07c4d1b5d9788468a
P/01/05_HSX_ChatGPT_Windows_App/outputs/drawings/50_final_lcc_and_pin_map.svg,7919,0382efe58db67d7346216d4b20a5c05158ec2b91444983b48a2458e5f3d9630d
P/01/05_HSX_ChatGPT_Windows_App/previous_results/10_COMPONENTS/COMPONENT_REVIEW.md,23873,8ae64c994d3d66983dea4e8ba37d20b032d12d9f126e2ab2d6e7a0e1b8d37fb1
P/01/05_HSX_ChatGPT_Windows_App/previous_results/10_COMPONENTS/bom_verdict.csv,3327,23029bd0d5bc184b7bd8c177ec542a93af28421207ba206601f136d32f370e89
P/01/05_HSX_ChatGPT_Windows_App/previous_results/20_CONNECTIONS/CONNECTION_CHECK.md,23846,2f5563d51169be028251127a14f94530a65ffe7c37cc374615e3b8c0487e5df0
P/01/05_HSX_ChatGPT_Windows_App/previous_results/30_3AXIS_ARCH/ARCHITECTURE_TRADE.md,17013,43ec737f2e78ad00026cfe2bcc37946c146fd8742d5023f89bef81544b9bab98
P/01/05_HSX_ChatGPT_Windows_App/previous_results/40_PI_FANOUT/PI_FANOUT.md,15227,ebce0e604aad9d0110204311e40efcc6695c1786b6d60d8d8cfb5ca8dd9e5489
P/01/05_HSX_ChatGPT_Windows_App/previous_results/50_FLANGE/FLANGE_SELECTION.md,32156,e217a3d1bfa77b19d4647eaf5b36b08aa15c11c74e4c5b156b19a77da97cbb34
P/01/05_HSX_ChatGPT_Windows_App/previous_results/60_WIRING_SHORTS/WIRING_PLAN.md,49779,9e398158a395cdbf6b7e18c3125fdbf621153c13c8e056577c1fa9bc6c4d9a58
P/01/05_HSX_ChatGPT_Windows_App/previous_results/70_PACKAGING/PACKAGING_REVIEW.md,22237,070981c74fbeed09ada62eacdf24ce9cba27cec87caecd20342510af63d33da0
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/PACKAGING_3D_DESIGN.md,32421,b29270f4ed94f16ef2efef1ed2680c6db05fff1a7ee2bdbdc6341880fd8b64e7
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_A_slot_refined/concept_A.scad,5071,2b072256e1f3418b760a86b34b29e0db617372a2c8dc6107fce97634f6660880
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_A_slot_refined/concept_A.stl,1370947,972ba77499362cc6c4111e9416cd0dc12dc11fc27fe963e183f5597c3af6e579
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_A_slot_refined/concept_A_front.png,9261,0e45f982bbba90cbcf478dec0326ea965d9da1373ea59dea92aa330f1aa4d48f
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_A_slot_refined/concept_A_iso.png,44715,09eba81e50a6f99874c5ae779ee1f765792395994df49b29fd2da930f982e125
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_A_slot_refined/concept_A_section.png,16299,7fbc58133d1bdfc3731da78c013dd036f357d53a8db8dcaf7ae8dafdd63788cf
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_A_slot_refined/concept_A_top.png,16125,1a837da05c7237898ad9f2e7eab3070ad7971f9b8aa39438fc843efb9c037897
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_B_springclamp_cube/concept_B.py,5240,debeb793591489a8ae21bdbf6b4e2eff9773e514cda3de72719045cbd4d759a1
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_B_springclamp_cube/concept_B.scad,8159,896fda70df9f453b2eec501f01654d5c28373ca598aae35ff786e655b4f516d5
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_B_springclamp_cube/concept_B.step,1036292,b8c165052b53aa78a2620ca84b35b48c56ad32d716490d51034d2719b4e0f12f
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_B_springclamp_cube/concept_B.stl,3420894,abe7de2e9971193e8ef05f0d8f49b4a779cba8b5318500df8db75dc39079bd3e
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_B_springclamp_cube/concept_B_front.png,12322,07d3fe60b074bf77fae4bbbc321470279e46a96550e18f5ee7f2385d00f7b2a8
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_B_springclamp_cube/concept_B_iso.png,49943,497505bebe6265a485479a42022032f7cdc208a874cc96f660a0dd189e1d4ceb
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_B_springclamp_cube/concept_B_section.png,21469,5bf9a2853a25bdbd70d66e82b35384b346e1ef80240ac016bc4a901e369e15a5
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_B_springclamp_cube/concept_B_top.png,15879,684260426debe8077564edabd086caccb7a4bdbe0a737a6980d3533fee54bd09
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_B_springclamp_cube/concept_B_zirconia_body.stl,485084,0401422fa91bba74ae907feeaa3faf09445fda4ff399c58dafdbc402a797cae9
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_C_cots_socket/concept_C.scad,3641,c5dae19f4bd5eda84e2286f9330e9797d0ad403376705a02edfb5ca3b0a57731
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_C_cots_socket/concept_C.stl,101511,aa3edb3028ad04456ce78498ad3088544eec4d42ce143f0571c9e63c2d4d7c48
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_C_cots_socket/concept_C_front.png,8524,dec348c41167f487f3d5b10d72f77909bc2e6067065528519c85acb7f41c2e75
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_C_cots_socket/concept_C_iso.png,41819,50ef9953325bafd2faa98482137683d8a053673f7acd76cd3ae30007d78f625b
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_C_cots_socket/concept_C_section.png,11340,f36dd2e6461b39e06b88992f29e24c01ceaa4113886f959bade88c04c1d63122
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_C_cots_socket/concept_C_top.png,12755,42615f246069997b38695102da8ac0fc00e189455a2087a5034f88a0cd8cbfbb
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_D_triplate_corner/concept_D.py,3823,49d11d501107423effad736121b66fe050189865c779e501876b7f44db9523a0
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_D_triplate_corner/concept_D.scad,5803,bb3622ae51117ee83f94c8fb4e1bdb01faa8109f06a34fe1bebacf34a61f14ed
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_D_triplate_corner/concept_D.step,769009,72e5c82a353f39dbe53b7346c042f2c05f4c914182ff4ed0c535bc00c880f920
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_D_triplate_corner/concept_D.stl,3335529,82e3c8729ba33ec7c4b0bed0939979e77e15e929365a8b7e084e80dcebd8fa72
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_D_triplate_corner/concept_D_front.png,12538,09b5d64fc80911721ce80c494a13c70f08f7d8a381242ce60af85ad8aeba28b6
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_D_triplate_corner/concept_D_iso.png,53158,e053e5ec24b4e8d311db852473763ae9bd7736cd517a238c286e8d5fcbe5ac46
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_D_triplate_corner/concept_D_seat_plate.stl,45084,77bbbb4397b0e042aec3d951613c89c4b7dc66a6f6102f8805b378b5881cfe7f
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_D_triplate_corner/concept_D_section.png,27989,3df35bf9deb4b7a963ca7c5b65490b9e685b1a218b772a01604aece75e1e8c00
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/concept_D_triplate_corner/concept_D_top.png,17243,71a66f526056518fff933c653cc843bb565d052f18236bed277eac9afc635399
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/user_cad_measured/user_assembled.stl,10853584,720b9a615b8171fe234628e75fdd6d20152aed57f845481784f72f814f6fec41
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/user_cad_measured/user_assembled_iso.png,68168,369167c4d40ea78a064b5aea0748f3c635437e210a13b9d3369d5a8e09b4210d
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/user_cad_measured/user_assembled_top.png,62618,d4aa4d46edcad7114b53d29544a0736b0b141a71a1307c59a052eb6d7e7b197c
P/01/05_HSX_ChatGPT_Windows_App/previous_results/80_3D_PACKAGING/user_cad_measured/user_disassembled.stl,10853984,f86828dcb758ffab9731c3b768790c57dd0eda59cfa73e5b99b41fa0c3e7ac46
